ID,String
30300,Leech Arm Pads
30301,Justicar Powered Arm Pads
30302,PreMet Tremor Arm Pads
30303,Aramid Altered Arm Pads
30304,Infensus Essentials Arm Pads
30305,Jack-o'-lantern Arm Pads
30306,Skeleton Arm Pads
30307,Backer Arm Pads
30310,Advanced Civilian Torso Armor
30311,MT-27 Ballistics Torso Armor
30312,Tactical Systems Torso Armor
30313,Locans Defense Torso Armor
30314,Locans Ethereal Torso Armor
30315,Locans Patrol Torso Armor
30316,Locans Pressured Torso Armor
30317,Pythica Special Operations Torso Armor
30318,Pythica Mobile Infantry Torso Armor
30319,Pythica S1 Torso Armor
30320,Pythica Sustained Battle Torso Armor
30321,NanoTech Trauma Torso Armor
30322,NanoTech Scout Torso Armor
30323,NanoTech Voltaic Torso Armor
30324,NanoTech Cognizant Torso Armor
30325,Hypobaric Torso Armor
30326,Metabolic Torso Armor
30327,Venom Torso Armor
30328,Detox Combat Torso Armor
30329,Delta Powered Torso Armor
30330,Havoc Powered Torso Armor
30331,Firstborn Powered Torso Armor
30332,Legionnaire Powered Torso Armor
30333,PreMet Buffer Torso Armor
30334,PreMet Contact Torso Armor
30335,PreMet Collision Torso Armor
30336,PreMet Impact Torso Armor
30337,Dilatant 46b Torso Armor
30338,Aramid Modified Torso Armor
30339,Dilatant 50b Torso Armor
30340,Aramid Basic Torso Armor
30341,Infensus Minimalist Torso Armor
30342,Infensus Shock Torso Armor
30343,Infensus X1 Assault Torso Armor
30344,Infensus Heavy Torso Armor
30345,XenoTech Expeditionary Torso Armor
30346,Exile Torso Armor
30347,Locans Stabilized Torso Armor
30348,Pythica Durable Battle Torso Armor
30349,NanoTech Vitality Torso Armor
