ID,String
13000,World Market
13001,Security Pad
13002,Mining
13003,Production
13004,Medical Service
13005,Storage
13006,Control Station (Low Security)
13007,Barrier (Unsecured)
13008,Barrier (Class %1!s!)
13009,Energy Node (Low Security)
13010,Power Plant (Medium Security)
13011,Mineral Collector
13012,[DISABLED]
13013,New Citizen
13014,Faction Barrier (Medium Security)
13015,Faction Barrier (High Security)
13016,Prison Manager
13017,Chemical Refinery
13018,Schematic Market
13019,Repair Station
13020,Item Recycler
13021,Apartment Entry
13022,Vortex Network
13023,Bail Manager
13024,Transport Storage
13025,Standard Market
13026,Slot Machine
13027,Casino Manager
13028,Clothing Market
