ID,String
41800,"Using Dolly Incorporated's latest technology, this interface will cause the nanomachines inside your body to instantly recontruct it in the new template, as decided by you on usage of this interface. As an additional service, the company provides you a full set of new fashion including clothing, shoes and glasses for free. Please note that the interface only has one use and will be destroyed upon use."
41801,Using this device you may legally change your name.
41802,"Described in this document is the master control override for one of the ten original super-factions. A testiment to the power and might of these organizations, this contract ensures their right to live on, through your work. This burden should not be taken lightly, as it is the legacy by which these factions lived that allowed the Dominion to fall and new hope to shine again."
41803,"Using this device, you may legally change the name of your faction."
41804,"The rarest mineral known to mankind. When used, it will give your Dolly Inc account access to premium cloning techniques which will allow you to do things that were otherwise impossible."
41805,A pair of plastic dice.
41806,"Acessing long-hidden segments of the human brain, this special item will allow you an edge in skill training."
41807,"Through the manipulation of the knowledge you've already gained, you will be able to unlearn everything, and in its place, immediately relearn anything of your choice at the cost of 10% of your knowledge."
41808,"By using this voucher, you will have the specified coin amount added to your character, for use on both the marketplace at http://www.faceofmankind.com/marketplace/store, and through in-game purchases."
41809,"After reading this book, you will gain additional knowledge necessary to advance your skills."
41820,A very fine blue suit jacket.
41821,A very fine blue suit jacket.
41822,A very fine blue suit jacket.
41823,A very fine blue suit jacket.
41824,A shirt created to embody the strength and courage of all those brave men and women who chose peace over violence.
41825,These jackets are worn by those who seek to intimidate their enemies.
41826,Looking dark and mysterious is a useful tool to gain information through intimidation.
41827,The uniform of a mysterious and powerful corporation.
41828,"Dedicated to Laser Doge, this shirt is meant to represent what a strong-willed and creative person can accomplish."
41829,"Bearing a universal symbol of hope and strength, this robe will send a firm message to all around you, of the will that burns within you."
41830,The trenchcoat of a common club visitor.
41831,"The coat of a respected scientist, dedicated to the advancement of the human race."
41832,"A reward for backing our Kickstarter campaign, this shirt will make your dedication to the game clear."
