ID,String
30760,Blue Tactical Trousers (Male)
30761,Staff Trousers (Male)
30762,Mojo Trousers (Male)
30763,Pharmaceutical Trousers (Male)
30764,Soldner Trousers (Male)
30765,Bergmann Trousers (Male)
30766,Nucleo Trousers (Male)
30767,Marketer’s Trousers (Male)
30768,Molecular Trousers (Male)
30780,Liberty Trousers (Male)
30781,Harmony Trousers (Male)
30782,Casual Trousers (Male)
30783,Civilian Deviates Trousers (Male)
30784,Civilian L.L. Cargo Pants (Male)
30785,Civilian Ultra Secure Trousers (Male)
30790,Blue Tank Top (Female)
30791,Advocate T-Shirt (Female)
30792,Armed Forces T-Shirt (Female)
30793,Militant T-Shirt (Female)
30794,Purity T-Shirt (Female)
30795,Frenzied T-Shirt (Female)
30796,Sinister T-Shirt (Female)
30797,Death Dealer T-Shirt (Female)
30798,Eradicator T-Shirt (Female)
30799,Excavator T-Shirt (Female)
