ID,String
13200,Subject
13201,Universal Credit Reward
13202,Faction Rank Changed!
13203,Faction removal!
13204,Added to faction!
13205,Faction Blacklisted!
13206,Faction Fund Transfer
13207,Storage Renewal Success
13208,Storage Renewal Failed
13209,Storage Items Moved
13210,Market Sale
13211,Mission Reward
13212,Faction Disbanded
13213,Faction Disbanded
13214,Faction Disbanded
13215,Payout Report
13216,Rank Payout Report
13217,Your offer has expired
13218,Bounty Placement
13219,Bounty Removal
13220,Bounty Collected
13221,Bounty Defended
13222,Bounty Completed
13223,Killed By Hunter
13224,Faction Invitation
13225,Bail Payment
13226,Prisoner Freed
13227,Marketplace Purchase
13229,Account Type Change
13230,Bounty Application
