ID,String
150,>>>
151,Back
152,Next
153,Randomize Body
154,My Department
155,Details
156,All Departments
157,Invite
158,+10
159,-10
160,Take
161,Take All
162,Overview
163,Statistics
164,Members
165,Start Objective Set
166,My Group
167,Details
168,All Groups
169,Found Group
170,Leave Group
171,Cancel Objective Set
172,Withdraw Faction Privileges
173,Restore Faction Privileges
174,Event Log
175,Hide Objectives
176,Unhide Objectives
178,Rank Settings
179,+
180,-
181,Spawn Enemy
182,Abort All Enemy Attacks
183,Pay Members
184,Donate
185,Available Contracts
186,Details
187,New Contract
188,Mercenary Cells
189,Corporation Departments
190,Add Objective
191,Accept Contract
192,Delete Contract
193,Cancel Contract
194,Check Target
195,All NPCs
196,Add/Edit NPC
197,Edit Quest
198,All Quests
199,Accept
