ID,String
20551,INVALID
20552,none
20553,none
20554,none
20555,none
20556,none
20557,none
20558,none
20559,Increases protection values by %1!u!%%.
20560,Increases protection values by %1!u!%%.
20561,Increases protection values by %1!u!%%.
20562,none
20563,none
20564,none
20565,Increases protection values by %1!u!%%.
20566,Increases protection values by %1!u!%%.
20567,none
20568,none
20569,none
20570,none
20571,none
20572,none
20573,none
20574,none
20575,none
20576,none
20577,none
20578,Increases damage by %1!u!%%.
20579,Increases damage by %1!u!%%.
20580,Increases damage by %1!u!%%.
20581,Increases damage by %1!u!%%.
20582,none
20583,none
20584,Increases damage by %1!u!%%.
20585,Increases damage by %1!u!%%.
20586,Increases output by %1!u!%%.
20587,Increases damage by %1!u!%%.
20588,Increases damage by %1!u!%%.
20589,Increases damage by %1!u!%%.
20590,Increases damage by %1!u!%%.
20591,Increases damage by %1!u!%%.
20592,Increases damage by %1!u!%%.
20593,Increases damage by %1!u!%%.
20594,Increases damage by %1!u!%%.
20595,Increases damage by %1!u!%%.
20596,Increases damage by %1!u!%%.
20597,Increases output by %1!u!%%.
20598,Increases damage by %1!u!%%.
20599,Increases damage by %1!u!%%.
