ID,String
40250,"Because bears are too hard to train, this extra-heavy armor requires powered servos as well as the strength of its user to function. Locking, white-hot machinery and anabolic injections make Leech Armor usable, as long as bodily harm is no object."
40251,"Devised using the same technology that powers augmentations, practical powered armor harmlessly extracts human bio-energy to power systems that enhance combat capability, without the need for a heavy battery."
40252,The need to stay in a healthy mental state during combat has caused PreMet Tremor armor to become a popular choice against the striking blows caused by rubber bullet and high pain weaponry. The user will find themselves much tougher to break in terms of mental stability.
40253,"Aramid fiber has revolutionized armor to become durable versus high speed projectiles and heated beams. Utilizing a layer of high strength polymer blends, this armor is able to absorb the lion’s share of most impacts against it."
40254,"A stripped-down version of the Heavy Infensus Battle armor, the “Essentials” line foregoes a flush coolant system for greater speed and maneuverability, though it retains the armor’s heavy plating designed to turn, disperse and shed heat."
40255,"Created from a variation of the Exile armor, this resilient orange armor reminds one of the Halloween season, hence it's name."
40256,"Created from a variation of the Exile armor, this resilient skeleton armor reminds one of the Halloween season, hence it's name"
40257,"A reward for backing our Kickstarter campaign, these shoulder pads will make your dedication to the game clear."
40260,"The Advanced Civilian armor was designed for deep planetary mining operations. Although designed for civilian use, this heavy armor has seen many military campaigns as well."
40261,The MT-27 Ballistics armor was originally designed for use in militias. This mass-produced armour offers more than adequate protection for reasonable prices.
40262,The Tactical Systems armor is the basis for the most advanced armor available today. Its unique blend of lightweight compounds and an easy to repair design has inspired many to further develop the system.
40263,"After Locans Systems was edged out of the armor market, larger corporations took over their designs. The remade Locans Defense armors retain their resistance against higher mass ballistics, while using materials that allow them to be viable in regular combat."
40264,"After Locans Systems was edged out of the armor market, larger corporations took over their designs. The remade Locans Ethereal armors retain their resistance against higher mass ballistics, while using materials that allow them to be viable in regular combat."
40265,"After Locans Systems was edged out of the armor market, larger corporations took over their designs. The remade Locans Patrol armors retain their resistance against higher mass ballistics, while using materials that allow them to be viable in regular combat."
40266,"After Locans Systems was edged out of the armor market, larger corporations took over their designs. The remade Locans Pressured armors retain their resistance against higher mass ballistics, while using materials that allow them to be viable in regular combat."
40267,"The favorite of vehicle crewmen, scouts and certain special forces, Special Operations Armor is a hardy Dominion standard that has seen relatively little innovation since the days before handheld energy weapons."
40268,"Used widely by Dominion troops since the first Necar’s Field Conflict, some veterans swear by the fit and feel of this classic armor. Interlocking tensile and ceramic plates designed to make enemy ballistics nonfatal still provide mild protection against heat."
