ID,String
3201,"The most expensive and popular area of New York City. This is the location of the Dominion Trade Centre, which is popular with traders and merchants, as well as the capital city of the Dominion. This is the location of the Dominion Headquarters, as well as the Dominion Senate’s chambers."
3202,"The eastern part of NYC, with its famous Botanical Garden and big Brooklyn Space Harbor. Natural influences and modern architecture signify this area."
3203,"The city-habitat of Tokyo encompasses a vast myriad of styles and architecture, and the same can be said of its inhabitants. From the high tech district of Otaku with Club 69 and the Abandoned FDC Headquarters, to the old fishing port of Shibuya, and the scenic parks of Kamitakada, Tokyo has it all. Watch out for the Brotherhood!"
3205,"Rehabilitation grounds for newly cloned Dominion citizens located on New York City. These sky plateaus will always be safe, regardless of the security situation in the rest of New York City. Use of weaponry is forbidden here."
3206,"A planet with vast expanses of lush greenery and incredible landscape. Discovered by the DSS Indomitable in 2413 on the furthest reaches of the edge of the Milky Way galaxy. Because the atmosphere is perfect for human inhabitation, there was no need for terraforming."
3207,"This quaint and beautiful city displays the rustic fusion of ancient 19th century buildings such as the Eiffel Tower and the Arc de Triomphe with modern 25th century architecture and technology. An ever-popular destination for aficionados of ancient European architecture and young lovebirds alike, it has recently been favored for the headquarters of corporations since the recent refurbishment of the business district."
3208,Testing grounds.
3209,"After decades of violent uprising and unlawfulness, this city was transformed into a desolate wasteland characterized by anarchy. Although the Dominion tried desperately to seal off access, insurgents eventually overwhelmed these efforts, forcibly reconnecting the vortex link to the outside world. The observation probes that automatically detect murders and assign penalty points were also discovered and destroyed, making it a degenerate abyss of crime."
3210,"The districts Kamitakada and Shibuya make up Lower Tokyo, sitting in what remains of the original city. On the far side of Japan, most citizens live in poverty and crime is the number one way to make a living. Though, in a place like this, you can hardly call it that."
3211,"Named after the Andromeda galaxy, located on the very Mars-like moon, Omega 15. To maintain an inhabitable atmosphere for man while the rest of the moon undergoes terraforming, it has an invisible force-shield surrounding it. Due to the size limitations of this shield, the city colony has been constructed to be more compact than usual."
3212,"New Haven was the first human colony beyond our own star system. Years after colonization has been started colonists discovered massive mineral and ore deposits, especially Titanium."
3213,Ganymede is named after one of Jupiter's moons. The complex is located in the Isis Area and is a sole mining complex. Ganymede's surface conceals many crystalline minerals and iron ores.
3214,DeMorgan's Castle is a prison colony and mining resort. It became necessary to build a new prison colony as the far smaller prisons on its neighbor colony Constantinople were filled past capacity over the years.
3215,Keplers Dome is located on the Moon Antares orbiting around Planet Gliese 229 B. The CMG established a colony here due to the massive mineral and ore deposits present on this colony.
3216,The Moon Base was mankind's first outer space colony on another planet or moon. The Moon's surface offers natural materials to make the colony independent from Earth.
3217,The Genesis Station is the gateway to space beyond our star system. It has huge industrial storage facilities and many take off and landing platforms for transporters and space cruisers.
3218,"Standing as a beacon of hope for the future and in memory of all that has been lost in history, this city has been called the Soul of the Dominion. Home to the L.E.D. Headquarters, Chinatown, Statue of Liberty, Ground Zero Memorial, and more, the sprawling streets of this great city have a universal appeal."
3219,"The colony on Mars was named after Terrence M. Booker. Booker's Valley is located within the Tharsis area, not far from Labyrinthus Noctis and the legendary Olympus Mons."
3220,With around 10 light years the Epsilon Eridani system is very near to Earth. It is a sole ice planet with surface temperatures from -5 down to -100 °C.
3221,"The earth-type rocky moon Terra is located very close to the planet Gliese 876 B, since the habitable zone is very limited."
3222,The Planet Exodus is a mixture of Earth and Mars and could easily be terraformed. Now it is one of the most interesting colony worlds for the future of mankind.
3223,Espen Paradise is a mobile station over the surface of the planet's moon Espen. Its fantastic landscape  was the reason to build a vacation colony there named Espen Paradise.
3224,"Aquatica is located on an Ice Moon, surrounded by water. There is a border none of the colonists may cross, which is called 'The Big Wall'. Nobody ever returned from behind it."
3225,"51 Pegasi B is a massive planet orbiting at a distance of only 0.05 Aus from its sun. Although it is very tectonically active, the CMG established a colony here on a rock plateau where it is safe from the volcanic oceans."
3226,"The moon Aurelia is the outermost moon in orbit around a planet orbiting Sirius A. A world with a warm climate, but with little vegetation. It is only a matter of time before life finds its own way here."
3227,"Located deep in the furthest reaches of the Outer Rim territories colonized by Dominion forces is Pax, a moon orbiting the large planet 79 Ceti B, which is covered entirely with a sea of liquid oxygen, making it appear a deep, majestic blue. Pax Prime is the most distant colony from Earth to date, and is the apple of mankind's eye, being developed on massive precious mineral deposits."
3228,"Built on a watery planet. On the outside, this colony looks desolate and rundown. However, appearances can be deceiving. The interior of this colony is very modern and well-maintained, with the sound of heavy boots echoing loudly through the narrow and winding corridors as Dominion soldiers patrol the outpost."
3229,"Eons of volcanic activity have given this planet its unique terrain. However, with the establishment of a colony, a new dominant force has arrived to make its mark – man. The large underground caverns are rich with many precious minerals and this outpost is remote enough for anyone looking to evade the Dominion authorities until the heat is off."
3247,Random Node
3248,Destination: %1!s! - %2!s!
3249,Default Node
