ID,String
40760,"Part of a widely popular uniform set, its dark color prevents easy recognition of those in tactical situations."
40761,"Although used primarily by soldiers assigned to staff positions in headquarters, its design makes it just as suitable for use in combat."
40762,Generally accepted as the trousers to be spotted within organizations when having a good time.
40763,Resists minute particles of pharmaceutical products from being caught on it; often worn when producing the most legal of medications.
40764,"Considered lucky by many who swear by its ability to attract clients, and avoid harm."
40765,"Light, yet rugged. Ideal for mining in the deepest mines with little to no hindrance to movement without fear of it being damaged by the harsh environment."
40766,"So light, you'll feel like you're wearing nothing at all. Manufacturer is not responsible for anyone's state of undress due to this unique feature."
40767,Quite popular with the members of companies.
40768,Strengthened on a molecular scale and perfect for hands on workers.
40780,"A time for war, and a time for peace."
40781,Made from 100% galactic fair-trade materials.
40782,Usually worn on casual occasions.
40783,These trousers follow the style that rebels and deviates like to wear.
40784,Living Legends branded cargo pants.
40785,You will never loose change from your pockets while running with these trousers.
40790,Comfortable and designed for complete manoeuvrability.
40791,A fashionable t-shirt crafted in the colors of blue.
40792,Common Olive Drab Shirt.
40793,Used by many Female Recruits to armies.
40794,For those that like to protest in style.
40795,Stylish t-shirt promoting the dark colors.
40796,What better colour to hide in the shadows?
40797,Resistant to all those nasty stains; from Ketchup to Blood!
40798,For those that are questionable to also have taste.
40799,Liked by female miners.
