ID,String
19050,One of Enfield Corporation's latest law enforcement weapons in the Incapacitator series designed and produced according to custom specifications provided by the Law Enforcement Department and Freedom Defense Corps. Produced specially to meet the growing demands by Global Dominion forces for a non-lethal weapon that is able to minimise risk of injury to law enforcers by having a greatly increased effective range over existing weapons. Includes a 2x scope. (Class IV weapon)
19051,The medigun fires a stream of nano particles at the target which heals damaged tissue and ligaments. This device by CryoTech Industries is revolutionary in being lightweight and compact enough to be deployed for tactical usage on the battlefield. It is not intended to heal serious wounds and you should seek further medical help from a registered medic terminal. (Class IV weapon)
19052,"After extensive research by archaeologists on Necars Field, ancient alien technology unrelated to the current xenomorphs was discovered. Defense scientists subsequently learned how to replicate the weapon and found it to be light, yet durable and bearing a considerable ability to penetrate xenomorph carapace with relative ease using a ballistic projectile encapsulated by a shroud of special energy particles. (Class IV weapon)"
19053,"Utilizing a special type of 9mm round, this illegal modification of the Zanathid 5 Inflex is capable of piercing any time of armor on the market. Meant as a weapon able to be used against those with significant armor, it certainly packs a punch. (Class IV weapon)"
19054,"Popularly known as simply 'DOA', this Techtronic weapon discharges supercharged particles which are hot enough to cauterize flesh and melt the highest grades of armor. (Class V weapon)"
19055,"Created using Hallem's experimental compression technology, this limited production rifle compresses a beam of energy into a single particle and accelerates it. The heat generated by the weapon is quickly absorbed by the carbon nanotube casing, preventing most cases of overheating and allowing for faster shots than its ballistic counterpart. (Class V weapon)"
19056,"Created by American Enterprises, this amazing piece of technology is capable of killing Xenomorphs and humans alike, without requiring the same effort and ability as other weapons. (Class V weapon)"
19057,Mining technology requires advanced knowledge of the systems from which the materials are retrieved.
19058,"In order to find minerals more easily, the user must first learn the ecosystems and how they effect what minerals will grow in the area."
19059,Certain areas have larger veins that require larger scale mining tools to be used for extraction of the material.
19060,TODO
19061,The skill necessary to process all things containing carbon at a faster than normal pace.
19062,"Metals will bend, melt, and shape to your designs faster than normal."
19063,The mastery required to mold glass to your needs much faster.
19064,Knowledge of silicon at a molecular level allows you to shape it how you want quickly.
19065,Mastery of producing foams of all degress makes it much easier to process such productions.
19066,Mastery of circuitry is necessary to process electronic faster.
19067,Advanced mastery of curcitry gives the knowledge necessary to process advanced electronics faster.
19068,Enhancement is necessary for some items that contain carbon to be produced.
19069,"In order to use the weaponry, you must have the proper ammunition to fire at your enemies."
19070,"In order to use the weaponry, you must have the proper ammunition to fire at your enemies."
19071,The skill will give the clone the knowledge necessary to produce components based on alien materials.
19072,Enhancements on a chemical level are sometimes necessary and special knowledge is required to create these enhancers properly.
19073,In order for a clone to survive they must sometimes consume foods that enhance their abilities slightly beyond normal.
19074,"In order to process materials into chemicals quickly, you must have the knowledge of how they work."
19075,"Sometimes a normal pace isn't easy to work with when refining materials, advanced knowledge allows you to perform this much quicker."
19076,"Chemical effects only last so long, mastery of them can allow you to make them last much longer."
19077,"In order to structure and run a faction properly, you must have the knowledge of a factions inner workings."
19078,"Through heavy practice, this training will give a clone the ability to properly utilize deployable shields."
19079,"With a mastery of medical technique, one's clone will gain the ability to deploy portable medical stations to heal others."
19080,"In order to serve justice, your clone must be trained to make use of the bounty system."
19081,Clones that have learned advanced tracking techniques are capable of taking on more bounties.
19082,Those that have proven their dedication and endurance will be able to take more bounties.
19083,At the apex of the hunting heiarchy lie those who have earned the right to take the most bounties.
19084,The production of ballistic pistols is one of the most important and basic methods of production.
19085,Those who master the art of producing ballistic rifles will be able to arm others more effectively
19086,"One of the galaxy's most primative forms of weaponry, the knife is still a weapon of choice for many."
19087,"Firing faster than most other types of weapons, the SMG will give those with an ability to aim a clear advantage."
19088,"Adventageous to those with a desire for long-range, those who can produce them will give an incredible benefit."
19089,Those who master the art of producing handheld explosives will be able to arm others with the ability to cause great area damage.
19090,The production of energy pistols is one of the most important and basic methods of production.
19091,This type of weaponry will allow those that are armed with it to stun others.
19092,The production of energy pistols is one of the most important and basic methods of production.
19093,This type of weaponry will allow those that are armed with it to heal others.
19094,This type of weaponry will allow those that are armed with it to further harm aliens.
19095,"With an increased ranged, these weapons will allow those armed with it to attack others from a longer range."
19096,"The production of armor is one of the most important aspects of arming others, and standard provides fair protection and speed."
19097,"The production of armor is one of the most important aspects of arming others, and light armor provides speed benefits."
19098,"The production of armor is one of the most important aspects of arming others, and light armor provides speed benefits."
19099,"The production of armor is one of the most important aspects of arming others, and heavy armor gives additional protection"
