ID,String
30100,Night Vision Augmentation
30101,Stamina Amplification
30102,Shoulder Lamp
30103,Resistance Amp
30104,Shield Augmentation
30105,Infiltration Scanner Augmentation
30106,Portable Vortex Particle Emitter
30107,Mineral Scanner
30108,Hunter VX270
30110,Advanced Civilian Helmet
30111,MT-27 Ballistics Helmet
30112,Tactical Systems Helmet
30113,Locans Defense Helmet
30114,Locans Ethereal Helmet
30115,Locans Patrol Helmet
30116,Locans Pressured Helmet
30117,Pythica Special Operations Helmet
30118,Pythica Mobile Infantry Helmet
30119,Pythica S1 Helmet
30120,Pythica Sustained Battle Helmet
30121,NanoTech Trauma Helmet
30122,NanoTech Scout Helmet
30123,NanoTech Voltaic Helmet
30124,NanoTech Cognizant Helmet
30125,Hypobaric Helmet
30126,Metabolic Helmet
30127,Venom Helmet
30128,Detox Combat Helmet
30129,Delta Powered Helmet
30130,Havoc Powered Helmet
30131,Firstborn Powered Helmet
30132,Legionnaire Powered Helmet
30133,PreMet Buffer Helmet
30134,PreMet Contact Helmet
30135,PreMet Collision Helmet
30136,PreMet Impact Helmet
30137,Dilatant 46b Helmet
30138,Aramid Modified Helmet
30139,Dilatant 50b Helmet
30140,Aramid Basic Helmet
30141,Infensus Minimalist Helmet
30142,Infensus Shock Helmet
30143,Infensus X1 Assault Helmet
30144,Infensus Heavy Helmet
30145,Locans Patrol Helmet
30146,Pythica S2 Helmet
30147,NanoTech Voltaic Assault Helmet
30148,Venom Helmet
30149,Firstborn Powered Helmet
