ID,String
650,PRICE:
651,Storage Contents
652,Joining Timeout
653,Price:
654,Market Offers
655,COST:
656,Treatment in progress
657,Faction Goals
658,Objective Type:
659,Medical Service
660,Clone Bank
661,MINING IN PROGRESS
662,EFFECTIVENESS
663,Available Materials
664,MINING CONTROL
665,Material:
666,Item:
667,Show Unowned Modules
668,Available Products
669,Select Production Scheme:
670,Variable Parameter:
671,Target:
672,Choose Entry Point
673,Start Tutorial
674,Area controlled by:
675,Sound Driver
676,Activate EAX Effects
677,Change Entry Code
678,Group Type:
679,Faction
680,Faction Departments
681,Would you like to found a new department?
682,Member List
683,Headquarters
684,PRODUCTION CONTROL
685,STOP MINING
686,PRODUCTIVITY
687,STOP PRODUCTION
688,Transfer / Transport
689,Item Type:
690,Duration in Days:
691,Select Number of Units
692,Only items I can use
693,Only list my own requests
694,Subject
695,Text
696,Name of Player
697,Department Name
698,Reason
699,Rank Name
