ID,String
50150,.
50151,/
50152,Right Shift
50153,*
50154,Left Alt
50155,Space
50156,CapsLock
50157,F1
50158,F2
50159,F3
50160,F4
50161,F5
50162,F6
50163,F7
50164,F8
50165,F9
50166,F10
50167,NumLock
50168,ScrollLock
50169,Numpad 7
50170,Numpad 8
50171,Numpad 9
50172,Numpad -
50173,Numpad 4
50174,Numpad 5
50175,Numpad 6
50176,Numpad +
50177,Numpad 1
50178,Numpad 2
50179,Numpad 3
50180,Numpad 4
50181,Numpad .
50183,F11
50184,F12
50185,F13
50186,F14
50187,F15
50188,Kana
50190,Convert
50191,No Convert
50192,Yen
50194,Numpad =
50195,Prev Track
50196,@
50197,:
50198,_
50199,Kanji
