ID,String
20100,Ability to use the Enfield Incapacitator Rifle ER-X.
20101,Ability to use the CryoTech Medigun CM2 medical rifle.
20102,Ability to use the Experimental X-01 Gun.
20103,Ability to use the Zanathid 5.5 CopKiller pistol.
20104,Ability to use the DOA 187 energy rifle.
20105,Ability to use the Hallem IX-78 Precision Energy Rifle.
20106,Ability to use Hawk-72 sniper rifle.
20107,Ability to use mining tools.
20108,Ability to use mineral scanners.
20109,Ability to deploy %1!u! mining rigs.
20110,TODO
20111,Ability to produce carbon materials %1!u!%% faster.
20112,Ability to produce metal components %1!u!%% faster.
20113,Ability to produce glass materials %1!u!%% faster.
20114,Ability to produce plastic materials %1!u!%% faster.
20115,Ability to produce syntactic foam %1!u!%% faster.
20116,Ability to produce electronics %1!u!%% faster.
20117,Ability to produce advanced electronics %1!u!%% faster.
20118,Ability to produce advanced carbon materials %1!u!%% faster.
20119,Produced ballistic ammunition will yield %1!u!%% more shots.
20120,Produced energy ammunition will yield %1!u!%% more shots.
20121,Ability to produce alien components %1!u!%% faster.
20122,Ability to refine drugs.
20123,Ability to refine food.
20124,Ability to refine chemical components %1!u!%% faster.
20125,Ability to refine %1!u!%% faster.
20126,%1!s!%% increase to all refined item durations.
20127,Ability to found a faction.
20128,Ability to use deployable shields.
20129,Ability to place medical units.
20130,Ability to accept %1!u! bounties.
20131,Ability to accept %1!u! UC bounties
20132,Ability to accept bounties of any value.
20133,Ability to accept %1!u! bounties.
20134,Ability to produce ballistic handguns.
20135,Ability to produce ballistic rifles.
20136,Ability to produce knives.
20137,Ability to produce sub-machine guns.
20138,Ability to produce ballistic long-rifles.
20139,Ability to produce grenades.
20140,Ability to produce energy pistols.
20141,Ability to produce tazers.
20142,Ability to produce energy rifles.
20143,Ability to produce medical weapons.
20144,Ability to produce alien weapons.
20145,Ability to produce energy longrifles.
20146,Ability to produce standard armor.
20147,Ability to produce light ballistic armor.
20148,Ability to produce light energy armor.
20149,Ability to produce heavy ballistic armor.
