ID,String
40700,A necessity for anyone who patrols the streets.
40701,A necessity for any one who liberates colonies.
40702,Elegant trousers that compliment any diplomats suit.
40703,Used by anyone that enjoys causing riots in the streets.
40704,Anyone wearing these is bound to bring chaos to everyone.
40705,Trousers used by many hitmen.
40706,Everyone needs to be prepared for battle.
40707,These trousers are used by many miners.
40708,"A favorite among producers, these pants are known for their silky smooth feel."
40709,A common pair of trousers used by technicians.
40710,Who doesn’t love a man in uniform?
40711,Expertly designed to increase airflow to the legs.
40712,Made in white to promote their peaceful nature.
40713,Not exactly subtle in looks.
40714,Sometimes the quiet method just doesn’t work.
40715,Once favoured by secretaries.
40716,Comfortable and cost effective.
40717,Trousers which happen to be a favourite with analysts.
40718,These pants have been molecularly modified to last for decades.
40719,Specifically crafted to reduce the risk of freezing in cold climates.
40720,Liked by those who are on duty as well as off.
40721,These trousers have seen many convictions.
40722,Extremely durable pants for the most difficult situations.
40723,Used by forces in both defensive and offensive operations.
40724,Tactical trousers issued to assault forces.
40725,Exceptionally durable trousers perfect for siege missions.
40726,Pants available to all upon recruitment to peace groups.
40727,For those that believe peace is worth dying for.
40728,Sometimes causing a little trouble can be a good thing.
40729,Some people like to go out in style.
40730,Popular trousers for the hired guns of the universe.
40731,Exploring new planets has never looked so good.
40732,Popular amongst the miners of colonies.
40733,Carrying the colours of gold and crafted with optimum comfort and durability in mind.
40734,An integral part of every employee's wardrobe due to the sartorial sensibilities exuded by it.
40735,No employee should have to have a power lunch without this empowering pair of trousers.
40736,Custom trousers for technicians; its colors make its wearers stand out due to the garish neon seams.
40737,Research personnel donning this swear that the tight cutting facilitates greater creativity necessary for state-of-the-art innovation.
40738,The ubiquitous trousers used by many agency workers. Lovingly referred to at times as pajamas.
40739,"Originally designed as part of a unique set of clothing for soldiers in the reconnaissance vocation, but cancelled due to budget cuts."
40740,"Designed on Aquatica for production with 100% eco-friendly components, and guaranteed not have child labor utilized at any point of its production."
40741,A favorite of hell-raisers. Comes with hidden pockets for easy concealment.
40742,Sturdy and rugged for extended use in combat. Pockets are waterproof to ensure your money stays dry.
40743,"A favorite of miners, featuring a special coating that prevents dust and other particles from sticking to it, making it impossible to get dirty."
40744,Highly favored recently by secretarial staff for its subtle colors that allow one to blend into the crowds and avoid being picked on.
40745,"Favored by scientists for its simple, understated design that ensures minimal distraction from their sensitive work."
40746,These civilian trousers are the standard among many colonies.
40747,These trousers are the hight of fashion on Keplars Dome.
