ID,String
1500,Unassigned
1501,Forward
1502,Backward
1503,StrafeLeft
1504,StrafeRight
1505,Run
1506,RunLock
1507,Jump
1508,Duck
1509,CrouchToggle
1510,SitDown
1511,LayDown
1514,Aim
1515,Fire
1516,AltFire
1517,Weapon1
1518,Weapon2
1519,Weapon3
1520,QuickSlot1
1521,QuickSlot2
1522,QuickSlot3
1523,QuickSlot4
1524,Equipment1
1525,Equipment2
1526,Equipment3
1527,Equipment4
1528,Equipment5
1529,Equipment6
1530,Equipment7
1531,Equipment8
1532,Reload
1540,SwitchCamera
1541,UnlockCamera
1542,DecCameraDist
1543,IncCameraDist
