ID,String
700,Function of Department
701,Area of Responsibility
702,Departments
703,Max. XP
704,Min. Penalty
705,Max. Penalty
706,Enable Chat Swear Filter
707,Buy Apartment
708,Would you like to create a new group?
709,Available Groups
710,Status: %1!s!
711,Selected Destination:
712,Transport Costs:
713,Objective Categories
714,Locations (Faction Goals)
715,Completed Objectives
716,Title & Description
717,Expression
718,Variables
719,Result
720,Only list my own voting ballots
721,Faction Credits (FC)
722,Face
723,Hairstyle
724,Clothes Upper Body
725,Clothes Lower Body
726,Shoes
727,Skin
728,Overview Of All Known Systems
729,Available Nodes
730,Earth Cities
731,Resources:
732,World Crime Rate:
733,WARNING: Holster your weapon immediately or you will be fired upon!
734,Experience:
735,Penalty:
736,FASHION:
737,UPPER BODY
738,BODY:
739,Send market sale reports
740,GENDER
741,SKIN
742,HAIR
743,FACE
744,Saved Inbox
745,Saved Outbox
746,LOWER BODY
747,Enable Faction Stance Icons
748,Enable Hints
749,SHOES
