ID,String
41200,"Elastic material, used for producing rubber bullets."
41201,The plasma from organic material.
41202,Plastics are one of the most often used production materials. They are cheap and easily transformable.
41203,Standard electronic components for the production of tech-intensive goods.
41204,The main chip for computer controlled products.
41205,Translucent material used for producing magnifying lenses or syringes.
41206,Stable light-weight material used for producing weapons or protection vests.
41207,"High quality electronic components including a CPU, used for computer controlled high-tech equipment like augmentations."
41208,Material with excellent conducting attributes.
41209,Metal that conducts electricity.
41210,Syntactic Foams are materials of extreme stability at very light weight. This Plastics foam is an ultra light-weight material used for augmentation production.
41211,Syntactic Foams are materials of extreme stability at very light weight. This Titanium foam is an ultra light-weight material used for weapon and augmentation production.
41212,"Used for the production of clothes, protective armor and sterile bandages."
41213,The heavily carapaced forelimb of the Carcinus genus of xenomorphs from Necars Field. The claws on its forelimbs consist of a large amount of organic minerals which serve to maintain its impeccable sharpness.
41214,The heavyset head of the Carcinus genus of xenomorphs from Necars Field. The carbonite reinforced cranium of the Carcinus provides ample protection to its cerebral matter.
41215,"The section of extremely thick chitinous carapace from the dorsal regions of the Carcinus genus of xenomorphs from Necars Field. This is where the carapace is the thickest for the Carcinus's body, as it is meant to protect the central nervous system located just beneath."
41216,"The muscular forelimb of the Behemoth genus of xenomorphs from Necars Field. Although the carapace encasing the muscle within is not particularly thick, the molecular structure of the minerals in the claws gives a strength that rivals that of diamonds. "
41217,The immense head of the Behemoth genus of xenomorphs from Necars Field. The size and shape of the cranial regions of the Behemoth's skull reflects the tremendous amount of brain matter enshrouded within.
41218,The severed tail of a member of the Behemoth genus of xenomorphs from Necars Field. The tail contains significant muscle mass as it is used by the Behemoth to steady and balance itself whenever it walks.
41219,The forcefully removed carapace of a xenomorph. Still has some sinewy muscle fibre and fluid-secreting glands attached.
41220,The eyes of a xenomorph. Their biological structure allow these xenomorphs to see just as well in complete darkness as in the day.
41221,Carefully extracted from the skull of a xenomorph. The brains of these creatures are much sought-after by scientists for studies into xenomorph intelligence.
41222,"The claw of a xenomorph. It is always carefully removed from the xenomorph carcass to prevent damage to the carapace, which is popular for refinement and production of local souvenirs."
41223,"Severed head of the Mantis genus of xenomorphs. Although not particularly large to allow this xenomorph to be effectively flight-capable, it is a rich source of xenomorphic fluids as all of its endocrine glands are located here."
41224,"The middle portion of the thoracic region of the Mantis genus of xenomorphs. This part of the xenomorph is extremely muscular, allowing the mantis to thrust its caudal sting with devastating force."
41225,"The rear-most portion of the thoracic region of the Mantis genus of xenomorphs. This part of the xenomorph has the caudal sting attached to it. Although it does not contain any venom, the sting is reinforced with enough precious minerals to allow it to resist damage."
41226,"The fluid extracted from various xenomorph parts, particularly those that contain fluid-producing glands."
41227,"Extracted from the outermost layer of a xenomorph's carapace, which is primarily made of carbonite which has proven to be very effective as a reinforcing agent."
41228,Proteins extracted from the muscle tissues of xenomorphs.
41229,"Extracted from the claws, spikes, and stings of the various xenomorphs, which are naturally coated with a thin layer of this mineral which gives it its incredible resilience and robustness."
41230,"The natural respiratory process of xenomorphs produces heavy water (water with deuterium in place of normal hydrogen molecules), which is then excreted through the intestinal tract."
41231,"Hemolymph fills the internal cavities of the xenomorphs, acting as both blood and interstitial fluid. The hemolymph is pumped around the body both by the heart and the xenomorph's muscular movements."
41232,"As the mantis has a dual circulatory system that utilizes both hemolymph and blood, the two fluids often mix into a bloody mix of what appears to be slime mixed with significant traces of blood."
41233,"The glands of xenomorphs are much sought after for the rare secretions produced that appear to have strong medicinal properties, according to preliminary studies made by biologists on Necars Field."
41234,A transuranic metal capable of being used to create nuclear fission reactions.
41235,A cheap alloy created using aluminium as a base.
41236,"An inorganic, nonmetallic solid prepared by the action of heat and subsequent cooling."
41237,An advanced board optimized and developed for the purpose of housing advanced intelligence to manage other systems.
41238,A simple cell capable of holding a charge for an extended period of time.
