ID,String
850,%%
852,Maximum Daily Universal Credit reward
853,No Rank
854,(not a member of any faction)
855,- Administrative Actions -
856,Faction Fund Management
857,Faction Accounts
858,Cycle Expenses
859,Pay Members By Rank
860,Amount
861,UC
862,Payout Factor
863,Faction Goals
864,Event Log
865,Ability to change payout factor
866,Ability to pay members by rank
867,World: %1!s! - World Service: %2!s! - Created By: %3!s!
868,PP
869,List
870,Issuer
871,Target
872,Identifier
873,Factions Only
874,Length (game hours)
875,Indefinite Only
876,Color
877,Against Me
878,By My Faction
879,Indefinite
880,Details
881,Ends: %1!s!
882,Issued By: %1!s!
883,<font color='%1!s!'>[%2!s!]</font> %3!s!
884,Target: <font color='%1!s!'>[%2!s!]</font> %3!s!
885,Ends: <font color='FF000000'>NEVER</font>
886,Yield
887,Categories
888,Skills
889,Selected Skill Information
890,Queue
891,Remaining: %1!s!
892,Mission Title
893,Effect
894,Balance
895,Transfer Amount
896,Account
897,Player
898,Can manage accounts
899,Search Filters
