ID,String
15351,INVALID
15352,Service Domination
15353,World Domination
15354,Territorial Assertion
15355,Sector Domination
15356,Territorial Conquest
15357,Educational Superiority
15358,Educational Advancement
15359,Galactic Imprisonment
15360,Correctional Education
15361,Colonial Domination
15362,Heightened Education
15363,Galactic Conquest
15364,Enhanced Refinement
15365,Trade School
15366,Specialist Program
15367,Enhanced Production
15368,Advanced Labs
15369,Industrial Technique
15370,Parallel Processing
15371,Precision Instruments
15372,Schematic Manipulation
15373,Thesis Research
15374,Research Discount
15375,Chemical Manipulation
15376,Basic Malware
15377,Usenet
15378,Proxy Services
15379,Denial of Service
15380,Rootkit
15381,Vortex Hijacking
15382,Deep Web Access
15383,The Silk Road
15384,Housing Crisis
15385,Apartment Infiltration
15386,Rainbow Table
15387,Distributed Denial of Service
15388,IFF Systems
15389,Alien Detection
15390,Faction Centralization
