ID,String
400,Movement Controls
401,Item Handling
402,Camera
403,Interface
405,Face of Mankind
406,Fall of the Dominion
407,NOTEPAD
408,CALCULATOR
409,COMMUNICATOR
410,GAME OPTIONS
411,SHIELD
412,BACKPACK
413,CHARACTER DESIGNER
414,CLONING STATUS
415,SKILL MANAGER
416,FRIENDS
417,SELECT DESTINATION
418,STORAGE
419,PRODUCTION MANAGER
420,MARKET
421,ITEM SALE APPLICATION
422,FACTION MANAGER
423,EMBLEM EDITOR
424,CITIZEN FILE
425,GOAL CREATION
426,NEW WARRANT
427,HACKING INTERFACE
428,WORLD SERVICE MANAGER
429,FUND MANAGER
430,MEDICAL SERVICE TERMINAL
431,CHEMICAL REFINERY
432,MISSION MANAGER
433,MISSION LOG
434,MARKET TAXES
435,SCHEMATIC MARKET
436,SKILL MARKET
437,MINERAL SCANNER
438,INFLUENCE GENERATOR
439,MEDICAL UNIT
440,MINING RIG
441,REPAIR STATION
442,RECYCLE STATION
443,APARTMENT ENTRY
444,NODE SELECTION
445,MULTICOM
446,VORTEX NETWORK
447,APARTMENT INFILTRATION
448,BOUNTY MANAGER
449,MINERAL COLLECTOR
