ID,String
20150,Ability to produce heavy energy armor.
20151,TODO
20152,TODO
20153,TODO
20154,TODO
20155,Ability to produce medikits.
20156,Ability to produce injectors.
20157,Ability to produce mechanical augmentations.
20158,Ability to produce nanomachine augmentations.
20159,Ability to use hunter tools.
20160,Ability to produce deployable objects.
20161,Ability to produce bypass hacking tools.
20162,Ability to produce infiltration hacking tools.
20163,Ability to place territory deployables.
20164,Ability to place explosive charges.
20165,Ability to use the TODO grenade.
20166,Ability to use the TODO grenade.
