ID,String
40100,"Feeding off the body's bio-electrical energy supply, this gadget will illuminate dark areas."
40101,"Interfacing directly with the human respiratory system, the stamina amplification channels into the bio-electrical energy supply also, thus giving the user far greater endurance."
40102,A simple directional lamp which mounts on the shoulder for low tech illumination. Runs off the body's bio-electrical supply.
40103,"This augmentation uses a scarcely understood procedure of transforming bio-electrical charges in the body into fresh tissue, thus performing a rapid, albeit inefficient, healing process."
40104,"An experimental device, the shield device projects a protective bubble around the user, which offers armor, shielding attributes or both. The amount of armor vs. shielding can be adjusted via a slider. You can either have full armor, full shielding or a value inbetween. Feeds off the body's bio-electrical supply."
40105,"Through careful manipulation of the Vortex Network, this special augmentation will allow the user access to locked apartments. During apartment entrance, this augmentation will be capable of scanning the Vortex Aura, recording the targeting information to a ticket in the user's inventory. Accessing a special menu while at an Apartment Complex will allow the user to hack into the apartment and steal goods from inside."
40106,"This latest product to be invented by the engineers in Vortex Incorporated, informally dubbed the 'vortex-on-the-go'. It requires a full biocell upon activation and consumes a large amount of bioenergy during the countdown in order to power a compact, high-powered emitter which envelops the user with a considerable amount of vortex particles, and create a strong enough link to the vortex network."
40107,"Using advanced geological surveying techniques, this augmentation will allow you to locate specific mineral deposits and mine them."
40108,"Utilizing the fallen government's Universal Positioning System, this augmentation will allow you to locate specific individuals, regardless of where they are in the galaxy. The precision of the scan depends on how long they remain in the same area. Through special modifications made to the technology, this augmentation can also view the history of any apartment safe."
40110,"The Advanced Civilian armor was designed for deep planetary mining operations. Although designed for civilian use, this heavy armor has seen many military campaigns as well."
40111,The MT-27 Ballistics armor was originally designed for use in militias. This mass-produced armor offers more than adequate protection for reasonable prices.
40112,The Tactical Systems armor is the basis for the most advanced armor available today. Its unique blend of lightweight compounds and an easy to repair design has inspired many to further develop the system.
40113,"After Locans Systems was edged out of the armor market, larger corporations took over their designs. The remade Locans Defense armors retain their resistance against higher mass ballistics, while using materials that allow them to be viable in regular combat."
40114,"After Locans Systems was edged out of the armor market, larger corporations took over their designs. The remade Locans Ethereal armors retain their resistance against higher mass ballistics, while using materials that allow them to be viable in regular combat."
40115,"After Locans Systems was edged out of the armor market, larger corporations took over their designs. The remade Locans Patrol armors retain their resistance against higher mass ballistics, while using materials that allow them to be viable in regular combat."
40116,"After Locans Systems was edged out of the armor market, larger corporations took over their designs. The remade Locans Pressured armors retain their resistance against higher mass ballistics, while using materials that allow them to be viable in regular combat."
40117,"The favorite of vehicle crewmen, scouts and certain special forces, Special Operations Armor is a hardy Dominion standard that has seen relatively little innovation since the days before handheld energy weapons."
40118,"Used widely by Dominion troops since the first Necar’s Field Conflict, some veterans swear by the fit and feel of this classic armor. Interlocking tensile and ceramic plates designed to make enemy ballistics nonfatal still provide mild protection against heat."
40119,"The Pythica S1 armors have been engineered to be lighter than the Pythica Battle armor series, allowing for slightly better endurance. Based on the crystal lattice technology used in many heavier armors, this armor uses less material for a lighter wear."
40120,"The Pythica Sustained Battle series of armor is the revolutionized self of its earlier Ceremonial versions. It provides unrivalled protection, with even higher density made possible by further research into crystal lattice technology."
40121,"Originally designed by CryoTech Industries for use in front-line triages, automated injectors throughout the inner suit of this armor provide spot-treatment for wounds. This armor became combat-capable with the addition of an ablative layer above the suit."
40122,"Developed by CryoTech Industries to give front-line patrols a boost of endurance for long or exhausting deployments, this suit has found niche uses among those who prefer sprightliness over protective capacity."
40123,CryoTech Industries created this automated suit to address growing concerns among enlisted FDC that mission-critical bio-augmentations were failing in the middle of operations. It replaces positively charged ions with negatives in the blood via nanite injectors.
40124,"With the inevitable risk of injury during deep space mining, CryoTech Industries engineered this armor to help regain consciousness in the event of a disaster. Redeveloped with lighter wear for use in combat, this armor can help the user better keep their mind intact during a battle."
40125,"The favorite of assassins, the light Hypobaric Armor strategically releases mildly toxic muscle relaxants to steady aim and focus its wearer. This slows the user’s metabolism, reducing bioelectric output."
40126,"This armor, based on CryoTech Vitality Suits, foregoes strictly legal serums for added regenerative capability, though one’s immune system rebels against these stronger synthetic drugs over time."
40127,"Venom armor uses strong amphetamine injections to accelerate one’s metabolism, producing extra bioelectric energy, but prolonged over-oxygenation can lead to lightheadedness and ultimately panic or catatonia in its user."
40128,"Designed by enterprising Brotherhood engineers sympathetic to the plight of their front-line kin, this armor includes automated systems that suppress silly, overambitious immune responses, purging one’s resistance to combat stimulants."
40129,"Devised using the same technology that powers augmentations, practical powered armor harmlessly extracts human bio-energy to power systems that enhance combat capability, without the need for a heavy battery."
40130,"Devised using the same technology that powers augmentations, practical powered armor harmlessly extracts human bio-energy to power systems that enhance combat capability, without the need for a heavy battery."
40131,"Devised using the same technology that powers augmentations, practical powered armor harmlessly extracts human bio-energy to power systems that enhance combat capability, without the need for a heavy battery."
40132,"Devised using the same technology that powers augmentations, practical powered armor harmlessly extracts human bio-energy to power systems that enhance combat capability, without the need for a heavy battery."
40133,The need to stay in a healthy mental state during combat has caused PreMet Buffer armor to become a popular choice against the striking blows caused by rubber bullet and high pain weaponry. The user will find themselves much tougher to break in terms of mental stability.
40134,The need to stay in a healthy mental state during combat has caused PreMet Contact armor to become a popular choice against the striking blows caused by rubber bullet and high pain weaponry. The user will find themselves much tougher to break in terms of mental stability.
40135,The need to stay in a healthy mental state during combat has caused PreMet Collision armor to become a popular choice against the striking blows caused by rubber bullet and high pain weaponry. The user will find themselves much tougher to break in terms of mental stability.
40136,The need to stay in a healthy mental state during combat has caused PreMet Impact armor to become a popular choice against the striking blows caused by rubber bullet and high pain weaponry. The user will find themselves much tougher to break in terms of mental stability.
40137,"Incorporating a layer of non-newtonian fluid, Dilatant armor has a “bend or break” counteractive effect on incoming projectiles. This system is very light compared to the ablative plating of most armors."
40138,"Aramid fiber has revolutionized armor to become durable versus high speed projectiles and heated beams. Utilizing a layer of high strength polymer blends, this armor is able to absorb the lion’s share of most impacts against it."
40139,"Incorporating a layer of non-newtonian fluid, Dilatant armor has a “bend or break” counteractive effect on incoming projectiles. This system is very light compared to the ablative plating of most armors."
40140,"Aramid fiber has revolutionized armor to become durable versus high speed projectiles and heated beams. Utilizing a layer of high strength polymer blends, this armor is able to absorb the lion’s share of most impacts against it."
40141,Infensus Minimalist Armor was released after many complained that the Essentials line was still impractically heavy for cramped or arduous conditions. Minimalist Armor retains only the reflective shell of its heavier cousins.
40142,"It’s no surprise that Infensus Battle Armor is so burdensome, given its origin design, the space suit. Sharing a need to regulate, reduce and shed heat rapidly, IBA has since undergone dozens of redesigns for use in combat against new-age energy weapons."
40143,"Modern threats require modern solutions, and this cutting-edge energy dispersal armor is that solution. Marketed to corporate commandos going up against their technophilic competitors, it has a glossy, futuristic aesthetic."
40144,"It’s no surprise that Infensus Battle Armor is so burdensome, given its origin design, the space suit. Sharing a need to regulate, reduce and shed heat rapidly, IBA has since undergone dozens of redesigns for use in combat against new-age energy weapons."
40145,"After Locans Systems was edged out of the armor market, larger corporations took over their designs. The remade Locans Patrol armors retain their resistance against higher mass ballistics, while using materials that allow them to be viable in regular combat."
40146,"The Pythica S2 armors have been engineered to be lighter than the Pythica Battle armor series, allowing for slightly better endurance. Based on the crystal lattice technology used in many heavier armors, this armor uses less material for a lighter wear."
