ID,String
568,Invert Mouse Y-Axis
569,Mouse Sensitivity
570,Mouse Smoothing
573,Demographics
574,World Royalties
575,Finances
576,Message from your faction leader:
577,Diplomatic Relations
578,Window Opacity
579,Window Element Opacity
580,Text Opacity
581,Chat Message Sounds
582,Show Tooltips
583,Show Chat Bubbles
584,Show Map
585,Active Capital: %1!d! UC (Income %2!d! UC / Expenses %3!d! UC / Profit %4!d! UC)
587,Faction Member Database
588,Faction Event Log
589,Voting Ballots
596,World
597,Turrets
598,Online
599,Offline
