ID,String
19001,INVALID
19002,One of the first things every young medical technicial learns is the application of first-aid.
19003,"As an addition to your education, an understanding of basic medical procedures will enhance your abilities."
19004,Further studies into human anatomy will give a nearly unparalled grasp of medical application.
19005,Those who have reached the peak of their studies will be able to perform emergency care.
19006,"Beyond just human anatomy, an understanding of all things biological will give an understanding that transcends just medical science."
19007,TODO
19008,The precise technique used to administer injectors will play a large role in how effective they are.
19009,Your clones physical abilities need to be up to par in order to use any military grade equipment.
19010,"Sacrificing the higher ballistic protection stats, lighter armor allows you to move more quickly and freely in combat."
19011,"Although slowing you more than other armors, heavy ballistic armor allows you to sustain more hits from ballistic weapons than the lighter armors classes."
19012,"Beyond just typical ballistic armor protection, other types in production allow for more specific purposes, but require more advanced training to use."
19013,"The more experience one gains in combat, the greater their efficient use of armor is."
19014,The training of ones body to its physical limitations will give the strength necessary to carry equipment with less of a penalty.
19015,"Sacrificing the higher energy protection stats, lighter armor allows you to move more quickly and freely in combat."
19016,"Although slowing you more than other armors, heavy energy armor allows you to sustain more hits from energy weapons than the lighter armors classes."
19017,"The more experience one gains in combat, the greater their efficient use of armor is."
19018,"The stress on ones body from energy-based armor is more extensive, and requires augmentation to overcome."
19019,The reverse engineering and manipulation of computer systems will allow the user access otherwise reserved for those with the correct credentials.
19020,"Through the manipulation of the same technology that allows for universal travel, entrance to apartments can be tracked and repeated with the correct tools."
19021,The initialization of the most advanced hacking systems money can buy requires extensive training and education.
19022,TODO
19023,This skill prepares ones clone for the use of mechanical augmentations that would otherwise short circuit.
19024,This skill prepares ones clone for the use of nanomachine augmentations that would otherwise short circuit.
19025,Re-configuring ones genes to a point where their augmentations allot them more deaths with the augmentation than originally alloted.
19026,Restructuring both the augmentations programming and the clones bioenergy is necessary for a lesser cost when using augmentations.
19027,TODO
19028,"As standard a handgun as will be found in The Dominion, the Inflex can take standard 9mm ammo. Originally produced by Isotech, it is now widely constructed (often illegally) due to its wide design. (Class I weapon)"
19029,"A handgun for the new age. Accurate, lightweight, quiet and efficient- the Ryx 7 is the sidearm of choice for countless security forces. Using energy cells ensures a power source is never far away. (Class I weapon)"
19030,Knives require a special curveture in ones hands to be used at maximum efficiency. (Class I weapon)
19031,"A tough, durable submachine gun, the Techtronic has seen heavy use by the less sociable elements of The Dominion. This weapon uses 6mm rounds. (Class I weapon)"
19032,TODO
19033,TODO
19034,"One of the most powerful projectile weapons widely available. Used heavily by Dominion Military, the RGI-9 combines accuracy and firepower in a single package, with the inclusion of a 3x scope. (Class II weapon)"
19035,"Pain is the Infineon's trademark. Lethal beams of energy, the same as is used in vortex technology, are used to literally rip the target to shreads at the molecular level, causing untold agony. (Class II weapon)"
19036,"A 'tazer' of kinds that have been seen for centuries. By passing uncountable levels of electricity through a victim, it renders the target incapacitated. Effectiveness is reduced against armoured targets. (Class II weapon)"
19037,"Hand grenade by Federated Arms, causing a heavy hot fusion reaction, and operates on a five second fuse. (Class II weapon)"
19038,"Grenade by Militek Electronics, causing a heavy electro-magnetic pulse. Drains the bio-electrical supply of those caught in the blast, terminating implants until they can be recharged. Uses a five second fuse. (Class II weapon)"
19039,"Hallem Industries' famed high-powered sniper rifle specially reinforced through molecular reconstruction to withstand the pressure of the large-caliber rounds custom made for this weapon. Featuring a 7x zoom scope, the TAR7 has been adopted officially by the Freedom Defense Corps for use by infantry sharpshooters. (Class II weapon)"
19040,"Part of Chrono Incorporated's latest series of Enervon weapons intended for tactical use. This line of weapons is unique in being able to drain a target's stamina and bioenergy through the use of superheated electrons. The EP24 is designed with close quarters combat in mind, being one of the more portable and compact weapons of the Enervon line of weapons. (Class II weapon)"
19041,"The Linner PP7 is a rifle developed specifically for mid range combat. It is amongst the most accurate of the rifles due to its constant, measured rate of fire. The PP7 also inflicts higher amounts of damage per projectile as opposed to a projectile fired from the RGI 9. In the right hands, it can be as lethal if not more lethal than any other ballistic weapon. It uses reinforced 7.62mm ammunition and is also equipped with a 5x scope. (Class III weapon)"
19042,"After intense competition between rival arms manufacturers in the concussion grenade market, Salvotec emerged from the fray with the HP220, subsequently monopolizing the market with its unprecedented damage, almost zero rate-of-failure, and overall reliability in battlefield conditions. Popularly used by anti-Dominion forces for harassment purposes after a glut in the market caused the prices for the HP220 to fall drastically, making it relatively easily obtainable. (Class III weapon)"
19043,Electromagnetic pulse grenade designed to counter prevalent use of bioimplants by draining the bioenergy of any personnel caught in the blast. (Class III weapon)
19044,Gakk Industries' mainstay lightweight sub-machine gun utilising ballistic rounds; featuring high-capacity magazines and high rate-of-fire. (Class III weapon)
19045,"The Former CEO of Gakk Technology Henry Wakemen has released newly founded Protonix Industries first sidearm. The Barracuda is aimed at taking on rival company Enfield using an old ballistic style firing system which the company says will ensure the safety of those targetted. It's a non-lethal civil enforcement armament, designed for use by GD personnel at close range to knock the fighting ability out of a target. (Class III weapon)"
19046,"A new entrant into the arms business, Aurelian Technologies released their new developmental rifle that is designed to destabilise the biocell energy stored by a persons body and prevent them from using implants, as well as disrupting their thought process and brain impulses, allowing easier control of the subject. Includes a 4x scope. (Class III weapon)"
19047,The medigun fires a stream of nano particles at the target which heals damaged tissue and ligaments. This device by CryoTech Industries is revolutionary in being lightweight and compact enough to be fit in your pocket. It is not intended to heal serious wounds and you should seek further medical help from a registered medic terminal. (Class III weapon)
19048,"Created using a reverse temperature polarization technique, this energy rifle fires at a faster rate and deals stamina damage. (Class III weapon)"
19049,The ubiquitous energy pistol by Gakk Industries which discharges the distinctive particles characteristic of the HR420. Popular with civilians for its reliability and affordability. (Class IV weapon)
