ID,String
14150,Glimpse of Freedom
14151,Ripley's Pass
14152,Prisoner's Rest
14153,Medical Care
14154,Waste System
14155,Willertons
14156,Oak Plaza
14157,Refinery
14158,Oak House
14159,Central Point
14160,Hotel Lobby
14161,Hotel Lounge
14162,House of Prayer
14163,Carbonizer Reception
14164,Carbonizer Production
14165,Freight Line
14166,Space Port
14167,Aurelia Security Center
14168,Space Port Warehouse
14169,Spiral Bar
14170,Vortex Gates
14171,Medical Centre
14172,Carr Ridge
14173,Hemble Way
14174,Under Pass
14175,Spiral Walk
14176,Oak Walk
14177,Shipwreck
14178,Danoryn Forest
14179,Breeding Station
14180,Field of Dreams
14181,Necar Plateau
14182,Tyless Mountains
14183,Ion Canyon
14184,Seatis Ridge
14185,Ciage Cliffs
14186,Nasther Hills
14187,Zyolm Outpost
14188,Enoqua Mountains
14189,Shyla Pass
14190,Dropzone
14191,Rhunn Maenh'ir
14192,Tour Eiffel
14193,Boulevard Voltaire
14194,Hospital Saint-Martin
14195,Ile de la Cite
14196,Zone Industrielle
14197,Autorite de la Ville
14198,Avenue du Rowan
14199,Rive de la Seine
