ID,String
41050,"A supposed aerodynamic shirt, no evidence backs this up however."
41051,An exceptionally popular shirt with the women on the dominion.
41052,This Jacket codenamed 'Primary' was the first type of Jacket sold to women by PermaLast.
41053,"Designed more for fashion than endurance, but works well for both."
41054,This jacket was designed with special materials to make it almost weightless.
41055,The creator's name of the concept for this coat was lost centuries ago.
41056,This coat was a trademark in the riots of New York in the mid-2300s.
41057,By using the latest in technologies this coat will regulate your body temperature.
41058,I want my presents. NOW!
41059,no description
41060,"A replica of the overcoat worn by the organization known as the Men in Black, produced by independent clothing manufacturers based on photos and videos of known members of the MIB."
41061,This shirt is given to members of the Face of Mankind staff as a sign of their status.
41062,A Halloween themed shirt to celebrate the holidays.
41063,"Said to bear the image of hell itself, this shirt depicts the darkness of humanity."
41064,The top half of a black shuck Halloween costume.
41065,The top half of a echion Halloween costume.
41066,A very stylish black blouse.
41067,"Capturing the style of a mysterious light, this is a highly desired blouse."
41068,"Meant to challenge a male dominant clothing market, this is a jacket for the strong and independent woman."
41069,"Created by one of the most famous clothing designers in Global Dominion history, this is a top of the line trench coat meant to make you truly stand out."
41070,A blouse crafted for a Dominion approved nurse.
41071,"Designed by the fabled 'Dom De Dillo', this fantastic piece will help you in your quest to spread holiday cheer! Unless of course your goal is to terrorize others, in which this is the perfect style for the season."
41072,A stylish black shirt.
41073,The shirt of a shadow.
41074,The jacket of a fine businesswoman.
41075,The jacket of a fine businesswoman.
41076,The jacket of a fine businesswoman.
41077,The jacket of a fine businesswoman.
41078,The jacket of a fine businesswoman.
41079,The jacket of a fine businesswoman.
41080,These pants have been molecularly modified to last for decades.
41081,Perfect for all terrain conditions.
41082,Specifically crafted to reduce the risk of freezing in cold climates.
41083,These trousers are the hight of fashion on Keplars Dome.
41084,Civilians in Tokyo use these trousers to boast their successful economic lifestyle.
41085,These trousers are one of the most common found throughout the galaxy.
41086,These trousers follow the style that rebels and deviates like to wear.
41087,You will never loose change from your pockets while running with these trousers.
41088,These trousers can be used for any and all situations.
41089,These civilian trousers are the standard among many colonies.
41090,These trousers helped to identify civilians in the great war of Pegasi 51.
41091,These pants suit the built-up areas of New York City.
41092,A pair of trousers from The One Designs.
41093,"Pants fit for any occasion, especially those 1970 throwbacks."
41094,"A classy pair of trousers for anyone, by Multi-User Design."
41095,Living Legends branded cargo pants.
41096,These are pants.
41097,"Perfectly designed to ease the mind, body, and soul."
41098,I want my presents. NOW!
41099,no description
