ID,String
600,Windowed
601,Game Login
602,Username
603,Password
604,Select your starter skills
605,Gender
606,Define Your Appearance
607,Enter your Character Name
608,Full Name
609,Tag
610,Biography
611,Block Trade Requests
612,Administrative Features
613,Min. XP
614,Please enter the access code to open this door!
615,Inbox
616,Sent Messages
617,Vortex Network
618,Trading with %1!s!
619,Opponent Offer
620,Negotiation:
621,Your Offer
622,Personal Data
623,Enemies:
624,Energy
625,Ballistic
626,Reason:
627,Event Log
628,Most Wanted Criminals
629,Comments
630,Apartment Entry System
631,Own Apartments
632,Apartment No.
633,Entry Code
634,Duration (Game Hours)
635,Energy Cost Factor
636,Market Transaction Tax (in %)
637,Mining Tax (in %)
638,Production Tax (in %)
639,Military Progress
640,Select World:
641,Select Faction:
642,Select Priority:
643,Economic Activity
644,Current Royalties
645,Current Tax Rates
646,Display Passive Objective Progress
647,Ending Time
648,DURATION (GAME DAYS):
649,UNITS:
