ID,String
29900,- All Item Types -
29901,Medication
29902,Ammunition
29903,Weapon
29904,Explosive
29905,Armor
29906,Mechanical Augmentation
29907,Glasses
29908,Food
29909,Booster
29910,Miscellaneous
29911,Torso Clothes
29912,Leg Clothes
29913,Premium Torso Clothes
29914,Premium Leg Clothes
29915,Shoes
29916,Raw Material
29917,Production Element
29918,Loot
29919,Production Tool
29920,Nano-Augmentation
29921,Deployable
29922,Territory Deployable
29923,Hat
29924,Marketplace
29931,- All Subtypes -
29932,Medikit
29933,Injector
29934,Light Ballistic
29935,Heavy Ballistic
29936,Light Energy
29937,Heavy Energy
29938,Hacking
29939,Influence Generator
29940,Ballistic Handgun
29941,Ballistic Knive
29942,Ballistic Rifle
29943,Ballistic SMG
29944,Ballistic Precision Rifle
29945,Grenade
29946,Turret
29947,Energy Handgun
29948,Energy Rifle
29949,Medical
