ID,String
15602,"Leeching off old Dominion tech, your faction's control system will be able to maintain <font color='BFC7FF00'>%1!u!</font> additional world service."
15603,"Utlizing the Universal Position System, your faction's control system will become capable of holding <font color='BFC7FF00'>%1!u!</font> additional world service."
15604,Factions that utilize this technology will earn the right to capture <font color='BFC7FF00'>%1!u!</font> additional territory per world.
15605,"Nearing perfection, your faction's control system will have its limit raised to <font color='BFC7FF00'>%1!u!</font> additional world service."
15606,"Further enhancing the capabilities of your faction, it may now capture <font color='BFC7FF00'>%1!u!</font> additional territory per world."
15607,"Advancing through the perks, your faction's members will now train combat skills an additional <font color='BFC7FF00'>%1!u!%%</font> faster."
15608,"Continuing to master the path of education, your faction's members will now train combat skills an additional <font color='BFC7FF00'>%1!u!%%</font> faster."
15609,"Through careful manipulation of the systems previously used by the Law Enforcement Department, your faction will now be capable of capturing Prison world service types."
15610,"As part of an attempt at better educating prison guards, your faction's members will now train combat skills an additional <font color='BFC7FF00'>%1!u!%%</font> faster."
15611,Advancements in control technologies now allow your faction to capture <font color='BFC7FF00'>%1!u!</font> additional territory per world.
15612,"Providing the best military training that money can buy, your faction's members will now train combat skills an additional <font color='BFC7FF00'>%1!u!%%</font> faster."
15613,"Reaching the pinnacle of military tech, your faction is now capable of capturing an unlimited number of territories per world."
15614,"By gaining access to advanced refinement techniques, your faction's refinement speed will be increased by <font color='BFC7FF00'>%1!u!%%</font>."
15615,"Providing basic education to your faction, your members will now train economic skills an additional <font color='BFC7FF00'>%1!u!%%</font> faster."
15616,"After moving onto more advanced topics, your members will now train economic skills an additional <font color='BFC7FF00'>%1!u!%%</font> faster."
15617,"Taking advantage of several high-profile production techniques, your faction's production speed will be increased by <font color='BFC7FF00'>%1!u!%%</font>."
15618,"Through the same advancements made in refinement, your faction's members will refine chemical processes <font color='BFC7FF00'>%1!u!%%</font> faster."
15619,"Learning using the latest in production systems, your members will now train economic skills an additional <font color='BFC7FF00'>%1!u!%%</font> faster."
15620,"Having gained access to additional processing systems, your faction's members will be able to create <font color='BFC7FF00'>%1!u!</font> additional production process per world."
15621,"By making use of additional processing algorithms, your faction's production speed will be increased by <font color='BFC7FF00'>%1!u!%%</font>."
15622,"Through careful manipulation of the control systems associated with them, your faction will now be capable of capturing Schematic Market world service types."
15623,"Treated to the best eduction that money can buy, your members will now train economic skills an additional <font color='BFC7FF00'>%1!u!%%</font> faster."
15624,"Having taken advantage of the systems that maintain production, your faction will now receive a <font color='BFC7FF00'>%1!u!%%</font> discount on production processes."
15625,"Utilizing advanced processing techniques, your faction's members will refine chemical processes <font color='BFC7FF00'>%1!u!%%</font> faster."
15626,Exploiting security holes in their related systems will decrease the hacking difficulty of security barriers by <font color='BFC7FF00'>%1!u!%%</font> class.
15627,"Through careful browsing of online communication networks, your members will now train infiltration skills an additional <font color='BFC7FF00'>%1!u!%%</font> faster."
15628,"After more deeply exploring the Multicom, your members will now train infiltration skills an additional <font color='BFC7FF00'>%1!u!%%</font> faster."
15629,"Utilizing a high-bandwidth output node to attack control modules, the difficulty of hacking world services has decreased by <font color='BFC7FF00'>%1!u!%%</font> class."
15630,"Making use of more advanced execution techniques, your faction's malware has decreased the difficulty of hacking into mining rigs by <font color='BFC7FF00'>%1!u!%%</font> class."
15631,"Having gained access to the long forgotten servers in the abandoned vortex headquarters, your faction is now capable of capturing Vortex Network world service types."
15632,"Accessing the darkest corners of the Multicom, your members will now train infiltration skills an additional <font color='BFC7FF00'>%1!u!%%</font> faster."
15633,Hiring experts to train your members will allow them to train infiltration skills an additional <font color='BFC7FF00'>%1!u!%%</font> faster.
15634,"Utilizing the abandoned vortex headquarters, your faction has gained the ability to capture Apartment Complex world service types."
15635,"Manipulating the abilities granted by Apartment Complex administration, the hacking difficulty of apartments has decreased by <font color='BFC7FF00'>%1!u!%%</font> class."
15636,"Using a painstakingly constructed rainbow table, the hacking difficulty of apartment safes has decreased by <font color='BFC7FF00'>%1!u!%%</font> class."
15637,"Making use of an advanced network of hijacked access points to attack controllers, the hacking difficulty of territory objects has decreased by <font color='BFC7FF00'>%1!u!%%</font> class."
15638,"As a tool of identification, your faction's members will be able to diferentiate between allies and enemies in combat encounters."
15639,"Utilizing the mini-map, your faction's members will be able to see the location of hostile aliens."
15640,"Forming a central location for your faction members, your faction's members will gain the ability to designate faction headquarters."
