ID,String
30700,Patrol Trousers (Male)
30701,Liberation Trousers (Male)
30702,Diplomatic Trousers (Male)
30703,Riot Pants (Male)
30704,Chaotic Pants (Male)
30705,Hitman Trousers (Male)
30706,Battle Trousers (Male)
30707,Mining Trousers (Male)
30708,Producer Pants (Male)
30709,Technician Trousers (Male)
30710,Standard Patrol Trousers (Male)
30711,Casual Trousers (Male)
30712,Protector Jeans (Male)
30713,Red Spandex Pants (Male)
30714,Assault Pants (Male)
30715,Executive Trousers (Male)
30716,Workers’ Pants (Male)
30717,Analytical Trousers (Male)
30718,Civilian PermaLast T5-Enhanced Trousers (Male)
30719,Civilian Thick Anti Freeze Trousers (Male)
30720,Casual Trousers (Male)
30721,Rugged Trousers (Male)
30722,Anti-Riot Pants (Male)
30723,Tactical Trousers (Male)
30724,Assault Trousers (Male)
30725,Raid Trousers (Male)
30726,Sentinel Pants (Male)
30727,Light Defender Trousers (Male)
30728,Anarchy Trousers (Male)
30729,Executioner Trousers (Male)
30730,Predator Trousers (Male)
30731,Hiking Trousers (Male)
30732,Miners’ Pants (Male)
30733,Aurelian Combat Trousers (Male)
30734,Gray Executive Trousers (Male)
30735,Management Trousers (Male)
30736,Maintenance Trousers (Male)
30737,Innovator Trousers (Male)
30738,Service Trousers (Male)
30739,Reconnaissance Trousers (Male)
30740,Arbre Trousers (Male)
30741,Havoc Trousers (Male)
30742,Legionnaire Trousers (Male)
30743,Mijnwerker Trousers(Male)
30744,Secretarial Trousers (Male)
30745,Neon Research Trousers (Male)
30746,Civilian Sierra 17 Trousers (Male)
30747,Civilian Keplers Luxurious Trousers (Male)
