ID,String
30200,Leech Helmet
30201,Justicar Powered Helmet
30202,PreMet Tremor Helmet
30203,Aramid Altered Helmet
30204,Infensus Essentials Helmet
30205,Jack-o'-lantern Helmet
30206,Skeleton Helmet
30207,Backer Helmet
30210,Advanced Civilian Shoulder Pads
30211,MT-27 Ballistics Shoulder Pads
30212,Tactical Systems Shoulder Pads
30213,Locans Defense Shoulder Pads
30214,Locans Ethereal Shoulder Pads
30215,Locans Patrol Shoulder Pads
30216,Locans Pressured Shoulder Pads
30217,Pythica Special Operations Shoulder Pads
30218,Pythica Mobile Infantry Shoulder Pads
30219,Pythica S1 Shoulder Pads
30220,Pythica Sustained Battle Shoulder Pads
30221,NanoTech Trauma Shoulder Pads
30222,NanoTech Scout Shoulder Pads
30223,NanoTech Voltaic Shoulder Pads
30224,NanoTech Cognizant Shoulder Pads
30225,Hypobaric Shoulder Pads
30226,Metabolic Shoulder Pads
30227,Venom Shoulder Pads
30228,Detox Combat Shoulder Pads
30229,Delta Powered Shoulder Pads
30230,Havoc Powered Shoulder Pads
30231,Firstborn Powered Shoulder Pads
30232,Legionnaire Powered Shoulder Pads
30233,PreMet Buffer Shoulder Pads
30234,PreMet Contact Shoulder Pads
30235,PreMet Collision Shoulder Pads
30236,PreMet Impact Shoulder Pads
30237,Dilatant 46b Shoulder Pads
30238,Aramid Modified Shoulder Pads
30239,Dilatant 50b Shoulder Pads
30240,Aramid Basic Shoulder Pads
30241,Infensus Minimalist Shoulder Pads
30242,Infensus Shock Shoulder Pads
30243,Infensus X1 Assault Shoulder Pads
30244,Infensus Heavy Shoulder Pads
30245,XenoTech Expeditionary Shoulder Pads
30246,Exile Shoulder Pads
30247,Locans Stabilized Shoulder Pads
30248,Pythica Durable Battle Shoulder Pads
30249,NanoTech Vitality Shoulder Pads
