ID,String
30000,- Unspecified Item -
30001,Zanathid 5 Inflex
30002,Ryx 7 Streamline
30003,RGI-9
30004,Orbit XB Infineon
30005,Armalite Survival
30006,Enfield Life Protector
30007,FGz-78
30008,Militek EMP
30009,Techtronic 6x6
30010,HR420
30011,Linner PP7
30012,DOA 187
30013,Salvotec HP220
30014,EMP-Rv3
30015,Gakk MG6
30016,Hallem TAR7 Tactical Assault Rifle
30017,Protonix Barracuda
30018,Chrono Enervon Pistol EP24
30019,Aurelian Technologies Dominator
30020,Enfield Incapacitator Rifle ER-X
30021,CryoTech Medigun CM2
30022,Personal Turret
30023,Experimental X-01 Gun
30024,RK 2a7 Mining Tool
30025,RX Zephyr Advanced Mining Tool
30026,Cucurbita Grenade
30027,Arachnid Explosive
30028,Hallem IX-78 Precision Energy Rifle
30029,CryoTech Medigun CM1
30030,Frostbite
30031,U-V890 Hyper Advanced Mining Tool
30032,Linner PP-X
30033,Hawk-72
30034,Zanathid 5.5 CopKiller
30035,Backer Rifle
30036,Territory Turret
30037,Golden Zanathid 5 Inflex
