ID,String
18000,Enfield Incapacitator Rifle ER-X
18001,CryoTech Medigun CM2
18002,Experimental X-01 Gun
18003,Zanathid 5.5 CopKiller
18004,DOA 187
18005,Hallem IX-78 Precision Energy Rifle
18006,Hawk-72
18007,Mining Equipment
18008,Mineral Scanners
18009,Drilling Operations
18010,TODO
18011,Carbon Technology
18012,Metal Refinement
18013,Compression
18014,Silicon Technology
18015,Syntactic Foam
18016,Electronics
18017,Advanced Electronics
18018,Carbon Enhancement
18019,Ballistic Ammunition Production
18020,Energy Ammunition Production
18021,Alien Technology
18022,Illegal Refinement
18023,Food Creation
18024,Organic Refinement
18025,Chemical Education
18026,Chemical Manipulation
18027,Badge of Valor
18028,Shield Expertise
18029,Mobile Medical Station
18030,Bounty Collection
18031,Advanced Tracking
18032,Contractual Efficiency
18033,License To Kill
18034,Ballistic Handgun Production
18035,Ballistic Rifle Production
18036,Knife Production
18037,SMG Production
18038,Long-Ranged Rifle Production
18039,Handheld Explosive Production
18040,Energy Pistol Production
18041,Tazer Production
18042,Energy Rifle Production
18043,Medical Arms Production
18044,Alien Arms Production
18045,Energy Longrifle Production
18046,Standard Armor Production
18047,Light Ballistic Armor Production
18048,Light Energy Armor Production
18049,Heavy Ballistic Armor Production
