ID,String
14300,No Morning Night Club
14301,Streets
14302,Back Streets
14303,Botanical Garden
14304,Underground
14305,Statue of Liberty
14306,Liberty Way
14307,Central Park
14308,World Trade Center Memorial
14309,L.E.D. Training Facilities
14310,L.E.D. Ground Zero HQ
14311,Chinatown
14312,Central Park Subway
14313,Chinatown Subway
14314,The Underground
14315,Central Park Vortex
14316,Dolly Inc Training Center
14317,Training Center
14318,Access 77
14319,Red Lights District
14320,Production Facility
14321,Kyotaro Bar
14322,Market Access
14323,Access 76
14324,Access Outlook
14325,Warehouse District
14326,Medcenter Access
14327,Kamitakada Medcenter
14328,Electron Alley
14329,Hotel Kamitakada
14330,Kamitakada Market
14331,Medical Supply Station
14332,EuroCore Office
14333,Vortex Incorporated Office
14334,The Moonshine
14335,Lunar View Hotel
14336,Residential Block
14337,Industrial Block
14338,Freight Transit System
14339,First Port of Call
14340,Control Tower
14341,Depot 1
14342,Air Recycling Unit
14343,Central Block
14344,Security Outlook
14345,Corporate Offices
14346,Corporate Offices
14347,Abandoned Military Offices
14348,Residential Module
14349,Bar Module
